language	tagger	token	lemma
Arabic_from_EN	CAMeL-MLEDisambiguator	مصابًا	مُصاب
Arabic_from_EN	CAMeL-MLEDisambiguator	بعيدًا	بَعِيد
Arabic_from_EN	CAMeL-MLEDisambiguator	مهما	مُهِمّ
Arabic_from_EN	CAMeL-MLEDisambiguator	بعيدة	بَعِيد
Arabic_from_EN	CAMeL-MLEDisambiguator	صحيح	صَحِيح
Arabic_from_EN	CAMeL-MLEDisambiguator	السماوي	سَماوِيّ
Arabic_from_EN	CAMeL-MLEDisambiguator	مستعدين	مُسْتَعِدّ
Arabic_from_EN	CAMeL-MLEDisambiguator	بالغة	بالِغ
Arabic_from_EN	CAMeL-MLEDisambiguator	السماوي	سَماوِيّ
Arabic_from_EN	CAMeL-MLEDisambiguator	القديم	قَدِيم
Arabic_from_EN	CAMeL-MLEDisambiguator	السماوي	سَماوِيّ
Arabic_from_EN	CAMeL-MLEDisambiguator	أول	أَوَّل
Arabic_from_EN	CAMeL-MLEDisambiguator	قويًا	قَوِيّ
Arabic_from_EN	CAMeL-MLEDisambiguator	شجاعًا	شُجاع
Arabic_from_EN	CAMeL-MLEDisambiguator	ونبيلًا	نَبِيل
Arabic_from_EN	CAMeL-MLEDisambiguator	ولطيفًا	لَطِيف
Arabic_from_EN	CAMeL-MLEDisambiguator	الحقيقية	حَقِيقِيّ
Arabic_from_EN	CAMeL-MLEDisambiguator	رائع	رائِع
Arabic_from_EN	CAMeL-MLEDisambiguator	بالعديد	عَدِيد
Arabic_from_EN	CAMeL-MLEDisambiguator	المختلفة	مُخْتَلِف
Arabic_from_EN	CAMeL-MLEDisambiguator	والعديد	عَدِيد
Arabic_from_EN	CAMeL-MLEDisambiguator	العديد	عَدِيد
Arabic_from_EN	CAMeL-MLEDisambiguator	الأخرى	أُخْرَى
Arabic_from_EN	CAMeL-MLEDisambiguator	وقابل	قابِل
Arabic_from_EN	CAMeL-MLEDisambiguator	أكبر	أَكْبَر
Arabic_from_EN	CAMeL-MLEDisambiguator	ممكن	مُمْكِن
Arabic_from_EN	CAMeL-MLEDisambiguator	أخرى	أُخْرَى
Arabic_from_EN	CAMeL-MLEDisambiguator	آخرين	آخَر
Arabic_from_EN	CAMeL-MLEDisambiguator	لذيذ	لَذِيذ
Arabic_from_EN	CAMeL-MLEDisambiguator	مطهوة	مَطْهُوّ
Arabic_from_EN	CAMeL-MLEDisambiguator	جيداً	جَيِّد
Arabic_from_EN	CAMeL-MLEDisambiguator	إضافي	إِضافِيّ
Arabic_from_EN	CAMeL-MLEDisambiguator	قليلاً	قَلِيل
Arabic_from_EN	CAMeL-MLEDisambiguator	مفيد	مُفِيد
Arabic_from_EN	CAMeL-MLEDisambiguator	الرعدية	رَعْدِيّ
Arabic_from_EN	CAMeL-MLEDisambiguator	مُطلقاً	مُطْلَق
Arabic_from_EN	CAMeL-MLEDisambiguator	هوائية	هَوائِيّ
Arabic_from_EN	CAMeL-MLEDisambiguator	مُطلقاً	مُطْلَق
Arabic_from_EN	CAMeL-MLEDisambiguator	عزيزتي	عَزِيز
Arabic_from_EN	CAMeL-MLEDisambiguator	غنية	غَنِيّ
Arabic_from_EN	CAMeL-MLEDisambiguator	الصحية	صِحِّيّ
Arabic_from_EN	CAMeL-MLEDisambiguator	لذيذة	لَذِيذ
Arabic_from_EN	CAMeL-MLEDisambiguator	كبيرًا	كَبِير
Arabic_from_EN	CAMeL-MLEDisambiguator	مُزعج	مُزْعِج
Arabic_from_EN	CAMeL-MLEDisambiguator	كبيرة	كَبِير
Arabic_from_EN	CAMeL-MLEDisambiguator	بعيدًا	بَعِيد
Arabic_from_EN	CAMeL-MLEDisambiguator	العاصف	عاصِف
Arabic_from_EN	CAMeL-MLEDisambiguator	بعيد	بَعِيد
Arabic_from_EN	CAMeL-MLEDisambiguator	فائقة	فائِق
Arabic_from_EN	CAMeL-MLEDisambiguator	البعيد	بَعِيد
Arabic_from_EN	CAMeL-MLEDisambiguator	قاسيًا	قاسِي
Arabic_from_EN	CAMeL-MLEDisambiguator	هادئًا	هادِئ
Arabic_from_EN	CAMeL-MLEDisambiguator	بعيد	بَعِيد
Arabic_from_EN	CAMeL-MLEDisambiguator	فائقة	فائِق
Arabic_from_EN	CAMeL-MLEDisambiguator	البعيد	بَعِيد
Arabic_from_EN	CAMeL-MLEDisambiguator	قاسيًا	قاسِي
Arabic_from_EN	CAMeL-MLEDisambiguator	هادئًا	هادِئ
Arabic_from_EN	CAMeL-MLEDisambiguator	الطويل	طَوِيل
Arabic_from_EN	CAMeL-MLEDisambiguator	الخاص	خاصّ
Arabic_from_EN	CAMeL-MLEDisambiguator	منهك	مُنْهِك
Arabic_from_EN	CAMeL-MLEDisambiguator	قليلًا	قَلِيل
Arabic_from_EN	CAMeL-MLEDisambiguator	أكثر	أَكْثَر
Arabic_from_EN	CAMeL-MLEDisambiguator	الكهربائية	كَهْرَبائِيّ
Arabic_from_EN	CAMeL-MLEDisambiguator	الإلكترونية	إِلِكْترُونِيّ
Arabic_from_EN	CAMeL-MLEDisambiguator	رائعًا	رائِع
Arabic_from_EN	CAMeL-MLEDisambiguator	رائعًا	رائِع
Arabic_from_EN	CAMeL-MLEDisambiguator	رائعة	رائِع
Arabic_from_EN	CAMeL-MLEDisambiguator	معجبة	مُعْجَب
Arabic_from_EN	CAMeL-MLEDisambiguator	الأعلى	أَعْلَى
Arabic_from_EN	CAMeL-MLEDisambiguator	جيدًا	جَيِّد
Arabic_from_EN	CAMeL-MLEDisambiguator	قريب	قَرِيب
Arabic_from_EN	CAMeL-MLEDisambiguator	الصحراوي	صَحْراوِيّ
Arabic_from_EN	CAMeL-MLEDisambiguator	قريب	قَرِيب
Arabic_from_EN	CAMeL-MLEDisambiguator	الصحراوي	صَحْراوِيّ
Arabic_from_EN	CAMeL-MLEDisambiguator	صحيح	صَحِيح
Arabic_from_EN	CAMeL-MLEDisambiguator	رائع	رائِع
Arabic_from_EN	CAMeL-MLEDisambiguator	الجليدية	جَلِيدِيّ
Arabic_from_EN	CAMeL-MLEDisambiguator	مختلف	مُخْتَلِف
Arabic_from_EN	CAMeL-MLEDisambiguator	الحديدية	حَدِيدِيّ
Arabic_from_EN	CAMeL-MLEDisambiguator	الشهير	شَهِير
Arabic_from_EN	CAMeL-MLEDisambiguator	كثيف	كَثِيف
Arabic_from_EN	CAMeL-MLEDisambiguator	القديمة	قَدِيم
Arabic_from_EN	CAMeL-MLEDisambiguator	بعيد	بَعِيد
Arabic_from_EN	CAMeL-MLEDisambiguator	هائلًا	هائِل
Arabic_from_EN	CAMeL-MLEDisambiguator	الثلاثة	ثَلاث
Arabic_from_EN	CAMeL-MLEDisambiguator	الثلاثة	ثَلاث
Arabic_from_EN	CAMeL-MLEDisambiguator	دائمًا	دائِم
Arabic_from_EN	CAMeL-MLEDisambiguator	متهورين	مُتَهَوِّر
Arabic_from_EN	CAMeL-MLEDisambiguator	سعداء	سَعِيد
Arabic_from_EN	CAMeL-MLEDisambiguator	البعض	بَعْض
Arabic_from_EN	CAMeL-MLEDisambiguator	الثلاثة	ثَلاث
Arabic_from_EN	CAMeL-MLEDisambiguator	الجديدة	جَدِيد
Arabic_from_EN	CAMeL-MLEDisambiguator	السري	سِرِّيّ
Arabic_from_EN	CAMeL-MLEDisambiguator	السري	سِرِّيّ
Arabic_from_EN	CAMeL-MLEDisambiguator	سعيدة	سَعِيد
Arabic_from_EN	CAMeL-MLEDisambiguator	الأسطورية	أُسْطُورِيّ
Arabic_from_EN	CAMeL-MLEDisambiguator	الثلاثة	ثَلاث
Arabic_from_EN	CAMeL-MLEDisambiguator	الضروري	ضَرُورِيّ
Arabic_from_EN	CAMeL-MLEDisambiguator	الأسطورية	أُسْطُورِيّ
Arabic_from_EN	CAMeL-MLEDisambiguator	الثلاثة	ثَلاث
Arabic_from_EN	CAMeL-MLEDisambiguator	خاص	خاصّ
Arabic_from_EN	CAMeL-MLEDisambiguator	الأفضل	أَفْضَل
Arabic_from_EN	CAMeL-MLEDisambiguator	بالغةٍ	بالِغ
Arabic_from_EN	CAMeL-MLEDisambiguator	جيداً	جَيِّد
Arabic_from_EN	CAMeL-MLEDisambiguator	أخرى	أُخْرَى
Arabic_from_EN	CAMeL-MLEDisambiguator	عالقاً	عالِق
Arabic_from_EN	CAMeL-MLEDisambiguator	رائع	رائِع
Arabic_from_EN	CAMeL-MLEDisambiguator	الحديدية	حَدِيدِيّ
Arabic_from_EN	CAMeL-MLEDisambiguator	مثاليان	مِثالِيّ
Arabic_from_EN	CAMeL-MLEDisambiguator	القوية	قَوِيّ
Arabic_from_EN	CAMeL-MLEDisambiguator	لآخر	آخَر
Arabic_from_EN	CAMeL-MLEDisambiguator	مستعدًا	مُسْتَعِدّ
Arabic_from_EN	CAMeL-MLEDisambiguator	الأولى	أُولَى
Arabic_from_EN	CAMeL-MLEDisambiguator	تسعة	تِسْع
Arabic_from_EN	CAMeL-MLEDisambiguator	ملون	مُلَوَّن
Arabic_from_EN	CAMeL-MLEDisambiguator	ورائع	رائِع
Arabic_from_EN	CAMeL-MLEDisambiguator	الخاص	خاصّ
Arabic_from_EN	CAMeL-MLEDisambiguator	الخاصة	خاصّ
Arabic_from_EN	CAMeL-MLEDisambiguator	الحديدية	حَدِيدِيّ
Arabic_from_EN	CAMeL-MLEDisambiguator	الشهير	شَهِير
Arabic_from_EN	CAMeL-MLEDisambiguator	كبيراً	كَبِير
Arabic_from_EN	CAMeL-MLEDisambiguator	الهوائية	هَوائِيّ
Arabic_from_EN	CAMeL-MLEDisambiguator	مناسبٌ	مُناسِب
Arabic_from_EN	CAMeL-MLEDisambiguator	قليلاً	قَلِيل
Arabic_from_EN	CAMeL-MLEDisambiguator	الأول	أَوَّل
Arabic_from_EN	CAMeL-MLEDisambiguator	الثاني	ثانِي
Arabic_from_EN	CAMeL-MLEDisambiguator	مختلفة	مُخْتَلِف
Arabic_from_EN	CAMeL-MLEDisambiguator	الثالث	ثالِث
Arabic_from_EN	CAMeL-MLEDisambiguator	الإحصائيات	إِحْصائِيّ
Arabic_from_EN	CAMeL-MLEDisambiguator	معجب	مُعْجَب
Arabic_from_EN	CAMeL-MLEDisambiguator	الرياضية	رِياضِيّ
Arabic_from_EN	CAMeL-MLEDisambiguator	التجاري	تِجارِيّ
Arabic_from_EN	CAMeL-MLEDisambiguator	أكثر	أَكْثَر
Arabic_from_EN	CAMeL-MLEDisambiguator	العديد	عَدِيد
Arabic_from_EN	CAMeL-MLEDisambiguator	الأخرى	أُخْرَى
Arabic_from_EN	CAMeL-MLEDisambiguator	الجيدون	جَيِّد
Arabic_from_EN	CAMeL-MLEDisambiguator	الغاشمة	غاشِم
Arabic_from_EN	CAMeL-MLEDisambiguator	العديد	عَدِيد
Arabic_from_EN	CAMeL-MLEDisambiguator	الاستراتيجيات	إِسْتراتِيجِيّ
Arabic_from_EN	CAMeL-MLEDisambiguator	المختلفة	مُخْتَلِف
Arabic_from_EN	CAMeL-MLEDisambiguator	أفضل	أَفْضَل
Arabic_from_EN	CAMeL-MLEDisambiguator	معين	مُعَيَّن
Arabic_from_EN	CAMeL-MLEDisambiguator	ممتعاً	مُمْتِع
Arabic_from_EN	CAMeL-MLEDisambiguator	رائع	رائِع
Arabic_from_EN	CAMeL-MLEDisambiguator	تسعة	تِسْع
Arabic_from_EN	CAMeL-MLEDisambiguator	ملون	مُلَوَّن
Arabic_from_EN	CAMeL-MLEDisambiguator	ورائع	رائِع
Arabic_from_EN	CAMeL-MLEDisambiguator	إلكترونية	إِلِكْترُونِيّ
Arabic_from_EN	CAMeL-MLEDisambiguator	مفيد	مُفِيد
Arabic_from_EN	CAMeL-MLEDisambiguator	فارغ	فارِغ
Arabic_from_EN	CAMeL-MLEDisambiguator	فارغ	فارِغ
Arabic_from_EN	CAMeL-MLEDisambiguator	فارغ	فارِغ
Arabic_from_EN	CAMeL-MLEDisambiguator	ذاهب	ذاهِب
Arabic_from_EN	CAMeL-MLEDisambiguator	مميز	مُمَيَّز
Arabic_from_EN	CAMeL-MLEDisambiguator	جاد	جادّ
Arabic_from_EN	CAMeL-MLEDisambiguator	جيدة	جَيِّد
Arabic_from_EN	CAMeL-MLEDisambiguator	بالكامل	كامِل
Arabic_from_EN	CAMeL-MLEDisambiguator	الحالي	حالِيّ
Arabic_from_EN	CAMeL-MLEDisambiguator	مضحك	مُضْحِك
Arabic_from_EN	CAMeL-MLEDisambiguator	مختلف	مُخْتَلِف
Arabic_from_EN	CAMeL-MLEDisambiguator	مضحك	مُضْحِك
Arabic_from_EN	CAMeL-MLEDisambiguator	طوال	طَوِيل
Arabic_from_EN	CAMeL-MLEDisambiguator	لآخر	آخَر
Arabic_from_EN	CAMeL-MLEDisambiguator	سعيدة	سَعِيد
Arabic_from_EN	CAMeL-MLEDisambiguator	محق	مُحِقّ
Arabic_from_EN	CAMeL-MLEDisambiguator	مختلفون	مُخْتَلِف
Arabic_from_EN	CAMeL-MLEDisambiguator	بعضًا	بَعْض
Arabic_from_EN	CAMeL-MLEDisambiguator	دائمًا	دائِم
Arabic_from_EN	CAMeL-MLEDisambiguator	متهورًا	مُتَهَوِّر
Arabic_from_EN	CAMeL-MLEDisambiguator	ملهم	مُلْهَم
Arabic_from_EN	CAMeL-MLEDisambiguator	رائع	رائِع
Arabic_from_EN	CAMeL-MLEDisambiguator	السماوي	سَماوِيّ
Arabic_from_EN	CAMeL-MLEDisambiguator	المغلقة	مُغْلَق
Arabic_from_EN	CAMeL-MLEDisambiguator	الثلاثي	ثُلاثِيّ
Arabic_from_EN	CAMeL-MLEDisambiguator	الثلاثي	ثُلاثِيّ
Arabic_from_EN	CAMeL-MLEDisambiguator	أولاً	أَوَّل
Arabic_from_EN	CAMeL-MLEDisambiguator	الثلاثي	ثُلاثِيّ
Arabic_from_EN	CAMeL-MLEDisambiguator	المؤهلين	مُؤَهَّل
Arabic_from_EN	CAMeL-MLEDisambiguator	الأساسية	أَساسِيّ
Arabic_from_EN	CAMeL-MLEDisambiguator	الأساسية	أَساسِيّ
Arabic_from_EN	CAMeL-MLEDisambiguator	أولاً	أَوَّل
Arabic_from_EN	CAMeL-MLEDisambiguator	الأساسية	أَساسِيّ
Arabic_from_EN	CAMeL-MLEDisambiguator	أولاً	أَوَّل
Arabic_from_EN	CAMeL-MLEDisambiguator	مروعة	مُرَوِّع
Arabic_from_EN	CAMeL-MLEDisambiguator	أولاً	أَوَّل
Arabic_from_EN	CAMeL-MLEDisambiguator	أولاً	أَوَّل
Arabic_from_EN	CAMeL-MLEDisambiguator	أخرى	أُخْرَى
Arabic_from_EN	CAMeL-MLEDisambiguator	مختلف	مُخْتَلِف
Arabic_from_EN	CAMeL-MLEDisambiguator	آخر	آخَر
Arabic_from_EN	CAMeL-MLEDisambiguator	الرياضية	رِياضِيّ
Arabic_from_EN	CAMeL-MLEDisambiguator	هائلة	هائِل
Arabic_from_EN	CAMeL-MLEDisambiguator	أولاً	أَوَّل
Arabic_from_EN	CAMeL-MLEDisambiguator	أولاً	أَوَّل
Arabic_from_EN	CAMeL-MLEDisambiguator	قادر	قادِر
Arabic_from_EN	CAMeL-MLEDisambiguator	أولاً	أَوَّل
Arabic_from_EN	CAMeL-MLEDisambiguator	فارغ	فارِغ
Arabic_from_EN	CAMeL-MLEDisambiguator	أساسياً	أَساسِيّ
Arabic_from_EN	CAMeL-MLEDisambiguator	مختلفة	مُخْتَلِف
Arabic_from_EN	CAMeL-MLEDisambiguator	آخر	آخَر
Arabic_from_EN	CAMeL-MLEDisambiguator	الرسمي	رَسْمِيّ
Arabic_from_EN	CAMeL-MLEDisambiguator	الصعب	صَعْب
Arabic_from_EN	CAMeL-MLEDisambiguator	الأفضل	أَفْضَل
Arabic_from_EN	CAMeL-MLEDisambiguator	أولاً	أَوَّل
Arabic_from_EN	CAMeL-MLEDisambiguator	جدي	جِدِّيّ
Arabic_from_EN	CAMeL-MLEDisambiguator	ممتع	مُمْتِع
Arabic_from_EN	CAMeL-MLEDisambiguator	مدفونة	مَدْفُون
Arabic_from_EN	CAMeL-MLEDisambiguator	الرملية	رَمْلِيّ
Arabic_from_EN	CAMeL-MLEDisambiguator	الأعلى	أَعْلَى
Arabic_from_EN	CAMeL-MLEDisambiguator	متنوعة	مُتَنَوِّع
Arabic_from_EN	CAMeL-MLEDisambiguator	بعيدًا	بَعِيد
Arabic_from_EN	CAMeL-MLEDisambiguator	سعيدًا	سَعِيد
Arabic_from_EN	CAMeL-MLEDisambiguator	ثلاثة	ثَلاث
Arabic_from_EN	CAMeL-MLEDisambiguator	رائع	رائِع
Arabic_from_EN	CAMeL-MLEDisambiguator	اثنان	ٱِثْنانِ
Arabic_from_EN	CAMeL-MLEDisambiguator	آخران	آخَر
Arabic_from_EN	CAMeL-MLEDisambiguator	سعيداً	سَعِيد
Arabic_from_EN	CAMeL-MLEDisambiguator	آخر	آخَر
Arabic_from_EN	CAMeL-MLEDisambiguator	سعيداً	سَعِيد
Arabic_from_EN	CAMeL-MLEDisambiguator	سعيدة	سَعِيد
Arabic_from_EN	CAMeL-MLEDisambiguator	الإلكتروني	إِلِكْترُونِيّ
Arabic_from_EN	CAMeL-MLEDisambiguator	أخرى	أُخْرَى
Arabic_from_EN	CAMeL-MLEDisambiguator	غارقًا	غارِق
Arabic_from_EN	CAMeL-MLEDisambiguator	يومياً	يَوْمِيّ
Arabic_from_EN	CAMeL-MLEDisambiguator	الإلكترونية	إِلِكْترُونِيّ
Arabic_from_EN	CAMeL-MLEDisambiguator	المتعلقة	مُتَعَلِّق
Arabic_from_EN	CAMeL-MLEDisambiguator	واسع	واسِع
Arabic_from_EN	CAMeL-MLEDisambiguator	رائجة	رائِج
Arabic_from_EN	CAMeL-MLEDisambiguator	قادر	قادِر
Arabic_from_EN	CAMeL-MLEDisambiguator	المشتعلة	مُشْتَعِل
Arabic_from_EN	CAMeL-MLEDisambiguator	النشيطة	نَشِيط
Arabic_from_EN	CAMeL-MLEDisambiguator	الهادئة	هادِئ
Arabic_from_EN	CAMeL-MLEDisambiguator	متبادل	مُتَبادَل
Arabic_from_EN	CAMeL-MLEDisambiguator	متبادل	مُتَبادَل
Arabic_from_EN	CAMeL-MLEDisambiguator	بعضًا	بَعْض
Arabic_from_EN	CAMeL-MLEDisambiguator	جديد	جَدِيد
Arabic_from_EN	CAMeL-MLEDisambiguator	الدولية	دَوْلِيّ
Arabic_from_EN	CAMeL-MLEDisambiguator	السبعة	سَبْع
Arabic_from_EN	CAMeL-MLEDisambiguator	مهتمٌّ	مُهْتَمّ
Arabic_from_EN	CAMeL-MLEDisambiguator	بعيد	بَعِيد
Arabic_from_EN	CAMeL-MLEDisambiguator	آخر	آخَر
Arabic_from_EN	CAMeL-MLEDisambiguator	الآخرين	آخَر
Arabic_from_EN	CAMeL-MLEDisambiguator	مختلف	مُخْتَلِف
Arabic_from_EN	CAMeL-MLEDisambiguator	الآخرين	آخَر
Arabic_from_EN	CAMeL-MLEDisambiguator	متناسقًا	مُتَناسِق
Arabic_from_EN	CAMeL-MLEDisambiguator	شديدة	شَدِيد
Arabic_from_EN	CAMeL-MLEDisambiguator	صحيح	صَحِيح
Arabic_from_EN	CAMeL-MLEDisambiguator	الرعدية	رَعْدِيّ
Arabic_from_EN	CAMeL-MLEDisambiguator	مختلف	مُخْتَلِف
Arabic_from_EN	CAMeL-MLEDisambiguator	صحيح	صَحِيح
Arabic_from_EN	CAMeL-MLEDisambiguator	الشديدة	شَدِيد
Arabic_from_EN	CAMeL-MLEDisambiguator	مختلف	مُخْتَلِف
Arabic_from_EN	CAMeL-MLEDisambiguator	مخطئ	مُخْطِئ
Arabic_from_EN	CAMeL-MLEDisambiguator	العاصف	عاصِف
Arabic_from_EN	CAMeL-MLEDisambiguator	منطقي	مَنْطِقِيّ
Arabic_from_EN	CAMeL-MLEDisambiguator	المخطئ	مُخْطِئ
Arabic_from_EN	CAMeL-MLEDisambiguator	سخيف	سَخِيف
Arabic_from_EN	CAMeL-MLEDisambiguator	مُكرّس	مُكَرَّس
Arabic_from_EN	CAMeL-MLEDisambiguator	بعيد	بَعِيد
Arabic_from_EN	CAMeL-MLEDisambiguator	جدي	جِدِّيّ
Arabic_from_EN	CAMeL-MLEDisambiguator	أخرى	أُخْرَى
Arabic_from_EN	CAMeL-MLEDisambiguator	جدي	جِدِّيّ
Arabic_from_EN	CAMeL-MLEDisambiguator	الخاصة	خاصّ
Arabic_from_EN	CAMeL-MLEDisambiguator	بعيدًا	بَعِيد
Arabic_from_EN	CAMeL-MLEDisambiguator	وفيرًا	وَفِير
Arabic_from_EN	CAMeL-MLEDisambiguator	رائع	رائِع
Arabic_from_EN	CAMeL-MLEDisambiguator	رائع	رائِع
Arabic_from_EN	CAMeL-MLEDisambiguator	الحية	حَيّ
Arabic_from_EN	CAMeL-MLEDisambiguator	لبعض	بَعْض
Arabic_from_EN	CAMeL-MLEDisambiguator	جديد	جَدِيد
Arabic_from_EN	CAMeL-MLEDisambiguator	مذهل	مُذْهِل
Arabic_from_EN	CAMeL-MLEDisambiguator	قليلاً	قَلِيل
Arabic_from_EN	CAMeL-MLEDisambiguator	دائماً	دائِم
Arabic_from_EN	CAMeL-MLEDisambiguator	بالحيوية	حَيَوِيّ
Arabic_from_EN	CAMeL-MLEDisambiguator	ثلاثية	ثُلاثِيّ
Arabic_from_EN	CAMeL-MLEDisambiguator	الثلاثية	ثُلاثِيّ
Arabic_from_EN	CAMeL-MLEDisambiguator	ثلاثة	ثَلاث
Arabic_from_EN	CAMeL-MLEDisambiguator	ثلاثة	ثَلاث
Arabic_from_EN	CAMeL-MLEDisambiguator	مستعدًا	مُسْتَعِدّ
Arabic_from_EN	CAMeL-MLEDisambiguator	المستعد	مُسْتَعِدّ
Arabic_from_EN	CAMeL-MLEDisambiguator	فعال	فَعّال
Arabic_from_EN	CAMeL-MLEDisambiguator	جديد	جَدِيد
Arabic_from_EN	CAMeL-MLEDisambiguator	ثلاثة	ثَلاث
Arabic_from_EN	CAMeL-MLEDisambiguator	ثلاثة	ثَلاث
Arabic_from_EN	CAMeL-MLEDisambiguator	أكثر	أَكْثَر
Arabic_from_EN	CAMeL-MLEDisambiguator	فارغ	فارِغ
Arabic_from_EN	CAMeL-MLEDisambiguator	سعيدًا	سَعِيد
Arabic_from_EN	CAMeL-MLEDisambiguator	الخاص	خاصّ
Arabic_from_EN	CAMeL-MLEDisambiguator	الخاص	خاصّ
Arabic_from_EN	CAMeL-MLEDisambiguator	كبيرة	كَبِير
Arabic_from_EN	CAMeL-MLEDisambiguator	الخاص	خاصّ
Arabic_from_EN	CAMeL-MLEDisambiguator	جيداً	جَيِّد
Arabic_from_EN	CAMeL-MLEDisambiguator	رائع	رائِع
Arabic_from_EN	CAMeL-MLEDisambiguator	رائع	رائِع
Arabic_from_EN	CAMeL-MLEDisambiguator	رائع	رائِع
Arabic_from_EN	CAMeL-MLEDisambiguator	إضافياً	إِضافِيّ
Arabic_from_EN	CAMeL-MLEDisambiguator	مختلفة	مُخْتَلِف
Arabic_from_EN	CAMeL-MLEDisambiguator	ممتعة	مُمْتِع
Arabic_from_EN	CAMeL-MLEDisambiguator	مختلفة	مُخْتَلِف
Arabic_from_EN	CAMeL-MLEDisambiguator	أكثر	أَكْثَر
Arabic_from_EN	CAMeL-MLEDisambiguator	مختلف	مُخْتَلِف
Arabic_from_EN	CAMeL-MLEDisambiguator	مهم	مُهِمّ
Arabic_from_EN	CAMeL-MLEDisambiguator	مريب	مُرِيب
Arabic_from_EN	CAMeL-MLEDisambiguator	قوياً	قَوِيّ
Arabic_from_EN	CAMeL-MLEDisambiguator	المشبوهة	مَشْبُوه
Arabic_from_EN	CAMeL-MLEDisambiguator	المحيط	مُحِيط
Arabic_from_EN	CAMeL-MLEDisambiguator	الآخرين	آخَر
Arabic_from_EN	CAMeL-MLEDisambiguator	طيبٌ	طَيِّب
Arabic_from_EN	CAMeL-MLEDisambiguator	وممتازٌ	مُمْتاز
Arabic_from_EN	CAMeL-MLEDisambiguator	الكافي	كافِي
Arabic_from_EN	CAMeL-MLEDisambiguator	أكثر	أَكْثَر
Arabic_from_EN	CAMeL-MLEDisambiguator	الدولية	دَوْلِيّ
Arabic_from_EN	CAMeL-MLEDisambiguator	السبعة	سَبْع
Arabic_from_EN	CAMeL-MLEDisambiguator	بعيدٍ	بَعِيد
Arabic_from_EN	CAMeL-MLEDisambiguator	مكتملة	مُكْتَمَل
Arabic_from_EN	CAMeL-MLEDisambiguator	قليلاً	قَلِيل
Arabic_from_EN	CAMeL-MLEDisambiguator	بالحيوية	حَيَوِيّ
Arabic_from_EN	CAMeL-MLEDisambiguator	كهربائية	كَهْرَبائِيّ
Arabic_from_EN	CAMeL-MLEDisambiguator	كهربائية	كَهْرَبائِيّ
Arabic_from_EN	CAMeL-MLEDisambiguator	مناسب	مُناسِب
Arabic_from_EN	CAMeL-MLEDisambiguator	كهربائية	كَهْرَبائِيّ
Arabic_from_EN	CAMeL-MLEDisambiguator	أكثر	أَكْثَر
Arabic_from_EN	CAMeL-MLEDisambiguator	المقبول	مَقْبُول
Arabic_from_EN	CAMeL-MLEDisambiguator	بعيد	بَعِيد
Arabic_from_EN	CAMeL-MLEDisambiguator	الخافت	خافِت
Arabic_from_EN	CAMeL-MLEDisambiguator	قريب	قَرِيب
Arabic_from_EN	CAMeL-MLEDisambiguator	بترولية	بِتْرُولِيّ
Arabic_from_EN	CAMeL-MLEDisambiguator	مناسب	مُناسِب
Arabic_from_EN	CAMeL-MLEDisambiguator	إضافية	إِضافِيّ
Arabic_from_EN	CAMeL-MLEDisambiguator	التقنية	تَقْنِيّ
Arabic_from_EN	CAMeL-MLEDisambiguator	آخر	آخَر
Arabic_from_EN	CAMeL-MLEDisambiguator	أخرى	أُخْرَى
Arabic_from_EN	CAMeL-MLEDisambiguator	الخاصة	خاصّ
Arabic_from_EN	CAMeL-MLEDisambiguator	رائعة	رائِع
Arabic_from_EN	CAMeL-MLEDisambiguator	أخرى	أُخْرَى
Arabic_from_EN	CAMeL-MLEDisambiguator	ممتع	مُمْتِع
Arabic_from_EN	CAMeL-MLEDisambiguator	أخرى	أُخْرَى
Arabic_from_EN	CAMeL-MLEDisambiguator	قوية	قَوِيّ
Arabic_from_EN	CAMeL-MLEDisambiguator	أولاً	أَوَّل
Arabic_from_EN	CAMeL-MLEDisambiguator	رائع	رائِع
Arabic_from_EN	CAMeL-MLEDisambiguator	ممتاز	مُمْتاز
Arabic_from_EN	CAMeL-MLEDisambiguator	مستحيل	مُسْتَحِيل
Arabic_from_EN	CAMeL-MLEDisambiguator	مذهلة	مُذْهِل
